name	id	nutrients	usda_id	energy	usda_equivalent
Spätzle	/m/025khl	/m/07xf38x,/m/07xf368,/m/07xf38j,/m/07xf3fl,/m/07xf3h8,/m/07xf33c,/m/07xf38b,/m/07xf32z,/m/07xf3gj,/m/07xf392,/m/07xf3bz,/m/07xf37l,/m/07xf34s,/m/07xf36v,/m/07xf32s,/m/07xf36g,/m/07xf36n,/m/07xf38q,/m/07xf398,/m/07xf37s,/m/07xf3hn,/m/07xf3gq,/m/07xf3f0,/m/07xf3hg,/m/07xf345,/m/07xf3h2,/m/07xf3c4,/m/07xf376,/m/07xf354,/m/07xf3cj,/m/07xf3cb,/m/07xf3bs,/m/07xf3bl,/m/07xf3d2,/m/07xf37z,/m/07xf3b0,/m/07xf33z,/m/07xf3fz,/m/07xf3fs,/m/07xf37d,/m/07xf3fd,/m/07xf370,/m/07xf3cx,/m/07xf3dn,/m/07xf35j,/m/07xf3b6,/m/07xf3bd,/m/07xf362,/m/07xf39g,/m/07xf3f6,/m/07xf32l,/m/07xf3cq,/m/07xf35b,/m/07xf35q,/m/07xf34z,/m/07xf3dv,/m/07xf335,/m/07xf3g4,/m/07xf3gb,/m/07xf384,/m/07xf34c,/m/07xf35x,/m/07xf3d8,/m/07xf33k,/m/07xf3gx,/m/07xf39n,/m/07xf33s,/m/07xf39v,/m/07xf34l,/m/07xf3dg		578.0	20410
Glutinous rice	/m/01dttb	/m/07xddmw,/m/07xddjw,/m/07xddk1,/m/07xddhy,/m/07xddg6,/m/07xddpr,/m/07xddh5,/m/07xddqw,/m/07xddp5,/m/07xddjp,/m/07xddm3,/m/07xddm9,/m/07xddr1,/m/07xddqh,/m/07xddj9,/m/07xddly,/m/07xddk_,/m/07xddqp,/m/07xddpy,/m/07xddgs,/m/07xddkt,/m/07xddhc,/m/07xddgz,/m/07xddq9,/m/07xddmp,/m/07xddk7,/m/07xddn_,/m/07xddrm,/m/07xddnt,/m/07xddnm,/m/07xddpc,/m/07xddmh,/m/07xddlk,/m/07xddhk,/m/07xddr_,/m/07xddj3,/m/07xddjh,/m/07xddpk,/m/07xddrt,/m/07xddnf,/m/07xddhr,/m/07xddgd,/m/07xddl5,/m/07xddlr,/m/07xddkf,/m/07xddgl,/m/07xddq3,/m/07xddrf,/m/07xddn7,/m/07xddlc,/m/07xddn1,/m/07xddr7,/m/07xddkm		1548.0	20054
Carissa lanceolata	/m/026d96g	/m/07x6711,/m/07x675c,/m/07x671n,/m/07x675k,/m/07x672t,/m/07x673c,/m/07x66_6,/m/07x6743,/m/07x6755,/m/07x672_,/m/07x66zn,/m/07x674j,/m/07x670n,/m/07x672l,/m/07x66_0,/m/07x6726,/m/07x671v,/m/07x6720,/m/07x66_d,/m/07x674t,/m/07x673y,/m/07x6700,/m/07x66_v,/m/07x672d,/m/07x675r,/m/07x673r,/m/07x673k,/m/07x6718,/m/07x675y,/m/07x674_,/m/07x66zv,/m/07x6735		264.0	09083
Nicuatole	/m/027fpf9				
Radiatore	/m/027nlqg	/m/07xdqnz,/m/07xf03h,/m/07xd_h_,/m/07xf08c,/m/07xdx07,/m/07xd_zm,/m/07xdvt5,/m/07xds30,/m/07xdt6b,/m/07xdqtw,/m/07xdx53,/m/07xf0xn,/m/07xdvh4,/m/07xdt_f,/m/07xdyqx,/m/07xdwwc,/m/07xdrg2,/m/07xdwdr,/m/07xd_0v,/m/07xd_67,/m/07xd_nw,/m/07xdswq,/m/07xdxgw,/m/07xf0g0,/m/07xdxst,/m/07xdxz2,/m/07xdt1g,/m/07xdydv,/m/07xdry0,/m/07xdq_8,/m/07xdw2y,/m/07xdtc6,/m/07xdzcf,/m/07xdyl0,/m/07xds7x,/m/07xdr44,/m/07xdvn9,/m/07xdtvc,/m/07xdrm8,/m/07xdskn,/m/07xdy7z,/m/07xdwqh,/m/07xd_c3,/m/07xdyx9,/m/07xdsqj,/m/07xdtj2,/m/07xdrs4,/m/07xdtph,/m/07xf0lx,/m/07xdzwn,/m/07xdxmy,/m/07xdsds,/m/07xdr96,/m/07xdw7t,/m/07xdwkm,/m/07xd_tr,/m/07xdzqr,/m/07xf0rs,/m/07xdz6k,/m/07xdx9_,/m/07xdvz1,/m/07xdv49,/m/07xdqj1,/m/07xdvb8,/m/07xdz1c,/m/07xdy32,/m/07xdzjh		1553.0	20120
Dubonnet	/m/0fv_c6	/m/07xb21k,/m/07xb2rh,/m/07xb1yx,/m/07xb2tk,/m/07xb1sv,/m/07xb1vj,/m/07xb2cp,/m/07xb309,/m/07xb1x6,/m/07xb26m,/m/07xb237,/m/07xb2xy,/m/07xb1qv,/m/07xb2jr,/m/07xb2w7,/m/07xb2n3,/m/07xb2lf,/m/07xb24y,/m/07xb2fc,/m/07xb2pt,/m/07xb1_w,/m/07xb2zm,/m/07xb289,/m/07xb2h1,/m/07xb325,/m/07xb29_		347.0	14084
Butternut squash	/m/07ll5f	/m/07x8_kc,/m/07x8_wb,/m/07x8_x8,/m/07x8_mn,/m/07x8_n0,/m/07x8_vl,/m/07x8_qn,/m/07x8_wx,/m/07x8_lq,/m/07x8_sx,/m/07x8_qv,/m/07x8_tg,/m/07x8_l3,/m/07x8_m2,/m/07x8_kk,/m/07x8_qg,/m/07x8_r0,/m/07x8_nz,/m/07x8_lb,/m/07x8_pq,/m/07x8_kr,/m/07x8_pj,/m/07x8_ky,/m/07x8_q2,/m/07x8_sj,/m/07x8_n6,/m/07x8_w4,/m/07x8_j_,/m/07x8_k5,/m/07x8_wj,/m/07x8_rd,/m/07x8_t2,/m/07x8_tn,/m/07x8_vs,/m/07x8_v0,/m/07x8_t8,/m/07x8_tv,/m/07x8_wq,/m/07x8_nd,/m/07x8_nl,/m/07x8_r6,/m/07x8_vz,/m/07x8_lj,/m/07x8_sb,/m/07x8_mv,/m/07x8_rs,/m/07x8_px,/m/07x8_x2,/m/07x8_mg,/m/07x8_q8,/m/07x8_m8,/m/07x8_rz,/m/07x8_s4,/m/07x8_ns,/m/07x8_sq,/m/07x8_v6,/m/07x8_jt,/m/07x8_vd,/m/07x8_pb,/m/07x8_lx,/m/07x8_p4,/m/07x8_rl		188.0	11485
Talinum fruticosum	/m/07dtnn	/m/07x8zcj,/m/07x8z08,/m/07x8z1d,/m/07x8zl8,/m/07x8zgx,/m/07x8zp2,/m/07x8zpn,/m/07x8zq6,/m/07x8zlv,/m/07x8zj0,/m/07x8z5x,/m/07x8zhg,/m/07x8yz0,/m/07x8yv2,/m/07x8yq1,/m/07x8zgb,/m/07x8z98,/m/07x8z84,/m/07x8y_4,/m/07x8yr5,/m/07x8z6g,/m/07x8zk4,/m/07x8y_q,/m/07x8zt0,/m/07x8z46,/m/07x8z4s,/m/07x8ys9,/m/07x8zf6,/m/07x8zkq,/m/07x8yzl,/m/07x8zv4,/m/07x8yvn,/m/07x8zbd,/m/07x8yyg,/m/07x8zd2,/m/07x8yqm,/m/07x8yxx,/m/07x8zmd,/m/07x8yrr,/m/07x8ync,/m/07x8znj,/m/07x8yxb,/m/07x8z32,/m/07x8z0v,/m/07x8zsg,/m/07x8zfs,/m/07x8yny,/m/07x8zjl,/m/07x8zrx,/m/07x8yws,/m/07x8ytj,/m/07x8zdn,/m/07x8zmz,/m/07x8zbz,/m/07x8yph,/m/07x8z9v,/m/07x8z70,/m/07x8z5b,/m/07x8z1z,/m/07x8zqs,/m/07x8zrb,/m/07x8ysz,/m/07x8z7l,/m/07x8z2j,/m/07x8yw6,/m/07x8z3n,/m/07x8z8q,/m/07x8ztl		97.0	11457
Olallieberry	/m/03_2p8	/m/07x63fh,/m/07x62_s,/m/07x63lk,/m/07x639h,/m/07x63c5,/m/07x6363,/m/07x63rn,/m/07x63m3,/m/07x63s6,/m/07x637t,/m/07x63b1,/m/07x63bm,/m/07x6377,/m/07x636p,/m/07x6320,/m/07x630b,/m/07x63mq,/m/07x63pz,/m/07x63kf,/m/07x63j9,/m/07x631g,/m/07x63jw,/m/07x63ss,/m/07x63db,/m/07x63tb,/m/07x632m,/m/07x63k_,/m/07x63hr,/m/07x63g1,/m/07x62zn,/m/07x63pd,/m/07x63n8,/m/07x634f,/m/07x630x,/m/07x63h5,/m/07x633v,/m/07x63qj,/m/07x62_6,/m/07x63r2,/m/07x63gm,/m/07x63tx,/m/07x638c,/m/07x63nv,/m/07x638y,/m/07x6335,/m/07x63w0,/m/07x63dy,/m/07x63cr,/m/07x634_,/m/07x63vg,/m/07x635k		181.0	09042
Fiddlehead	/m/02fp7r	/m/07x9jlk,/m/07x9jlr,/m/07x9jnm,/m/07x9jn1,/m/07x9jm3,/m/07x9jmw,/m/07x9jlb,/m/07x9jmp,/m/07x9jnt,/m/07x9jkz,/m/07x9jl4,/m/07x9jm9,/m/07x9jpk,/m/07x9jn7,/m/07x9jnf,/m/07x9jks,/m/07x9jn_,/m/07x9jmh,/m/07x9jpc,/m/07x9jp5,/m/07x9jkl,/m/07x9jly		143.0	11995
Ramsons	/m/02f63f	/m/07x7_jg,/m/07x809v,/m/07x7_cv,/m/07x7_h9,/m/07x808q,/m/07x8084,/m/07x7_y_,/m/07x804s,/m/07x8098,/m/07x7_c8,/m/07x7_pk,/m/07x7_vm,/m/07x8046,/m/07x7__q,/m/07x7_l4,/m/07x7_yf,/m/07x80d2,/m/07x805x,/m/07x803n,/m/07x801z,/m/07x80dn,/m/07x7_kl,/m/07x7_gr,/m/07x7_k0,/m/07x7_dd,/m/07x80cj,/m/07x8032,/m/07x7__4,/m/07x7_lq,/m/07x7_zl,/m/07x7_rt,/m/07x80bd,/m/07x7_m8,/m/07x7_sy,/m/07x7_sc,/m/07x7_nf,/m/07x7_x9,/m/07x800v,/m/07x7_th,/m/07x7_dz,/m/07x7_r7,/m/07x802j,/m/07x7_wr,/m/07x801d,/m/07x7_g5,/m/07x7_mv,/m/07x7_fj,/m/07x807l,/m/07x7_qp,/m/07x805b,/m/07x8070,/m/07x7_w5,/m/07x7_hw,/m/07x8008,/m/07x7_v1,/m/07x806g,/m/07x7_q3,/m/07x7_n_,/m/07x7_xw,/m/07x80bz		126.0	11156
Red Bull	/m/0gl8r	/m/07xb4r2,/m/07xb4p0,/m/07xb4rn,/m/07xb4n7,/m/07xb4mw,/m/07xb4qq,/m/07xb4qx,/m/07xb4p6,/m/07xb4nt,/m/07xb4pz,/m/07xb4q4,/m/07xb4rg,/m/07xb4r8,/m/07xb4ps,/m/07xb4s0,/m/07xb4qj,/m/07xb4n1,/m/07xb4pl,/m/07xb4rv,/m/07xb4qb,/m/07xb4pd,/m/07xb4nf,/m/07xb4nm		190.0	14154
Table salt	/m/05g0_z	/m/07x5c14,/m/07x5c0l,/m/07x5c0z,/m/07x5b_m,/m/07x5b_7,/m/07x5c0d,/m/07x5b__,/m/07x5b_f,/m/07x5c0s,/m/07x5b_t,/m/07x5c1b,/m/07x5c06			02047
Rosemary	/m/06cd7	/m/07x5dxd,/m/07x5dml,/m/07x5dsg,/m/07x5dpv,/m/07x5dnx,/m/07x5dw8,/m/07x5dnb,/m/07x5dm6,/m/07x5dpn,/m/07x5dtl,/m/07x5dkw,/m/07x5dq0,/m/07x5dv4,/m/07x5dvj,/m/07x5dnj,/m/07x5drq,/m/07x5dqs,/m/07x5dvb,/m/07x5dvx,/m/07x5dn4,/m/07x5dql,/m/07x5dwv,/m/07x5dr4,/m/07x5dwg,/m/07x5dm0,/m/07x5dlf,/m/07x5dtd,/m/07x5ds2,/m/07x5dlv,/m/07x5dl1,/m/07x5dsv,/m/07x5dx0,/m/07x5drb,/m/07x5dqd,/m/07x5dx6,/m/07x5ds8,/m/07x5drx,/m/07x5dq6,/m/07x5dln,/m/07x5dms,/m/07x5dqz,/m/07x5dtz,/m/07x5dsn,/m/07x5dwn,/m/07x5dkp,/m/07x5dpg,/m/07x5dw2,/m/07x5dvq,/m/07x5dl7,/m/07x5drj,/m/07x5dmd,/m/07x5dt0,/m/07x5dts,/m/07x5dmz,/m/07x5dp8,/m/07x5dnq,/m/07x5dp2,/m/07x5dt6		548.0	02063
Pluot	/m/05y3z	/m/07x7542,/m/07x762x,/m/07x73fr,/m/07x7339,/m/07x75k_,/m/07x74nw,/m/07x769v,/m/07x73m2,/m/07x74s7,/m/07x75x4,/m/07x73bc,/m/07x73ns,/m/07x73zx,/m/07x759k,/m/07x73kd,/m/07x73d1,/m/07x73tv,/m/07x752d,/m/07x73y6,/m/07x7683,/m/07x75r1,/m/07x766f,/m/07x73s4,/m/07x745p,/m/07x757g,/m/07x7616,/m/07x76jq,/m/07x75j9,/m/07x7428,/m/07x73hf,/m/07x74y9,/m/07x747c,/m/07x740l,/m/07x736p,/m/07x7491,/m/07x75pc,/m/07x755s,/m/07x74kh,/m/07x74g3,/m/07x750q,/m/07x74wm,/m/07x75vg,/m/07x76h0,/m/07x731l,/m/07x743_,/m/07x74ty,/m/07x76cm,/m/07x75ss,/m/07x75mp,/m/07x75gm,/m/07x74_0,/m/07x75_j,/m/07x764r,/m/07x73qg,/m/07x73wj,/m/07x75c7,/m/07x76f9,/m/07x74ht,/m/07x75dy,/m/07x734_,/m/07x74m5,/m/07x74df,/m/07x74qk,/m/07x738c,/m/07x74br,/m/07x75yv		192.0	09279
Portuguese sweet bread	/m/053m_5				
Aonori	/m/060vmw	/m/07x8vzm,/m/07x8xsq,/m/07x8wcz,/m/07x8x4d,/m/07x8x6n,/m/07x8x37,/m/07x8xky,/m/07x8w4t,/m/07x8y1q,/m/07x8y3z,/m/07x8xgk,/m/07x8xhp,/m/07x8x0_,/m/07x8xrl,/m/07x8w91,/m/07x8wn4,/m/07x8wgj,/m/07x8x5j,/m/07x8xm1,/m/07x8x8x,/m/07x8y66,/m/07x8w1_,/m/07x8xzb,/m/07x8xd9,/m/07x8xjt,/m/07x8xqg,/m/07x8wxg,/m/07x8wv0,/m/07x8wyl,/m/07x8xvz,/m/07x8xn5,/m/07x8wsr,/m/07x8y52,/m/07x8w36,/m/07x8x_g,/m/07x8ww4,/m/07x8v_r,/m/07x8wf2,/m/07x8y8g,/m/07x8w6p,/m/07x8xc5,/m/07x8wbv,/m/07x8y0l,/m/07x8x7s,/m/07x8wrm,/m/07x8w0w,/m/07x8xb0,/m/07x8x23,/m/07x8xx2,/m/07x8y7b,/m/07x8xff,/m/07x8wjs,/m/07x8wzq,/m/07x8xpb,/m/07x8wqh,/m/07x8whn,/m/07x8xtv,/m/07x8wpb,/m/07x8wm0,/m/07x8wkx,/m/07x8xy6,/m/07x8w_w,/m/07x8y2v		146.0	11446
Turnip greens	/m/0446bwq	/m/07x923m,/m/07x929t,/m/07x927y,/m/07x92cw,/m/07x92bc,/m/07x927r,/m/07x9275,/m/07x92c3,/m/07x9237,/m/07x921y,/m/07x927k,/m/07x927c,/m/07x924y,/m/07x928w,/m/07x924k,/m/07x92d7,/m/07x925w,/m/07x928p,/m/07x9231,/m/07x92d1,/m/07x92dm,/m/07x9283,/m/07x929f,/m/07x92dt,/m/07x92c9,/m/07x9245,/m/07x92by,/m/07x926f,/m/07x926_,/m/07x923t,/m/07x9261,/m/07x921h,/m/07x922w,/m/07x92d_,/m/07x929m,/m/07x922h,/m/07x92cp,/m/07x926m,/m/07x922p,/m/07x9291,/m/07x920c,/m/07x920k,/m/07x92br,/m/07x92ch,/m/07x925p,/m/07x9259,/m/07x923f,/m/07x929_,/m/07x9297,/m/07x92df,/m/07x926t,/m/07x924r,/m/07x9219,/m/07x92b5,/m/07x9223,/m/07x928h,/m/07x925h,/m/07x924c,/m/07x920y,/m/07x9213,/m/07x9253,/m/07x92bk,/m/07x920r,/m/07x9289,/m/07x9229,/m/07x9267,/m/07x923_		132.0	11568
Marjoram	/m/04sgp	/m/07x52nr,/m/07x52q_,/m/07x52l9,/m/07x52qm,/m/07x52kr,/m/07x52k5,/m/07x52ny,/m/07x52ph,/m/07x52m_,/m/07x52p3,/m/07x52mm,/m/07x52lw,/m/07x52jd,/m/07x52qt,/m/07x52kc,/m/07x52m7,/m/07x52q1,/m/07x52qf,/m/07x52rr,/m/07x52js,/m/07x52jl,/m/07x52nc,/m/07x52l3,/m/07x52ky,/m/07x52kk,/m/07x52pw,/m/07x52lp,/m/07x52n5,/m/07x52mf,/m/07x52pp,/m/07x52p9,/m/07x52j0,/m/07x52j_,/m/07x52rc,/m/07x52lh,/m/07x52rk,/m/07x52nk,/m/07x52q7,/m/07x52m1,/m/07x52mt,/m/07x52r5,/m/07x52j6		1136.0	02023
Jell-O	/m/0477n	/m/07xd5dk,/m/07xd5g1,/m/07xd5fh,/m/07xd59y,/m/07xd580,/m/07xd5f3,/m/07xd5cm,/m/07xd5bh,/m/07xd58t,/m/07xd5dc,/m/07xd58_,/m/07xd5fp,/m/07xd5fw,/m/07xd586,/m/07xd5f9,/m/07xd5dy,/m/07xd5g_,/m/07xd5gm,/m/07xd5bw,/m/07xd5b3,/m/07xd5d5,/m/07xd5cf,/m/07xd5gf,/m/07xd5ct,/m/07xd5dr,/m/07xd59c,/m/07xd57v,/m/07xd59r,/m/07xd58f,/m/07xd5c1,/m/07xd59k,/m/07xd5c_,/m/07xd5c7,/m/07xd58m,/m/07xd5gt,/m/07xd595,/m/07xd5g7,/m/07xd5bp,/m/07xd57n,/m/07xd5b9		1594.0	19172
Short Neck  Clams	/m/04hdl_z	/m/07xc790,/m/07xc76l,/m/07xc70n,/m/07xc77q,/m/07xc79l,/m/07xc702,/m/07xc7fj,/m/07xc6y8,/m/07xc7m4,/m/07xc6wl,/m/07xc75g,/m/07xc74x,/m/07xc7h6,/m/07xc7_9,/m/07xc7y1,/m/07xc7r7,/m/07xc7qp,/m/07xc7v7,/m/07xc7dd,/m/07xc7r_,/m/07xc7kg,/m/07xc72b,/m/07xc78g,/m/07xc7g2,/m/07xc6xq,/m/07xc7z5,/m/07xc6_j,/m/07xc7b4,/m/07xc6x4,/m/07xc6zd,/m/07xc7jb,/m/07xc7zr,/m/07xc774,/m/07xc6sn,/m/07xc6zz,/m/07xc7xh,/m/07xc7vt,/m/07xc7pk,/m/07xc7bq,/m/07xc7q3,/m/07xc6t6,/m/07xc7c8,/m/07xc7sk,/m/07xc7n_,/m/07xc7gn,/m/07xc7l0,/m/07xc7nf,/m/07xc6v_,/m/07xc716,/m/07xc74b,/m/07xc7wy,/m/07xc6ts,/m/07xc7t3,/m/07xc736,/m/07xc7wc,/m/07xc73s,/m/07xc71s,/m/07xc6yv,/m/07xc7tp,/m/07xc7cv,/m/07xc7dz,/m/07xc6vb,/m/07xc7ym,/m/07xc7ll,/m/07xc760,/m/07xc7jx,/m/07xc6s2,/m/07xc7hs,/m/07xc7mq		310.0	15157
Barley	/m/09gtx	/m/07xd7lg,/m/07xd7nq,/m/07xd7jc,/m/07xd7tx,/m/07xd7q0,/m/07xd7pv,/m/07xd7lv,/m/07xd7ql,/m/07xd7nj,/m/07xd7ms,/m/07xd7mz,/m/07xd7tq,/m/07xd7kj,/m/07xd7j5,/m/07xd7ln,/m/07xd7sd,/m/07xd7wx,/m/07xd7jk,/m/07xd7wb,/m/07xd7pg,/m/07xd7l2,/m/07xd7rv,/m/07xd7ml,/m/07xd7qz,/m/07xd7k4,/m/07xd7vv,/m/07xd7nb,/m/07xd7p2,/m/07xd7kx,/m/07xd7wq,/m/07xd7jr,/m/07xd7vg,/m/07xd7wj,/m/07xd7tj,/m/07xd7r4,/m/07xd7rk,/m/07xd7m0,/m/07xd7v8,/m/07xd7l8,/m/07xd7p8,/m/07xd7pn,/m/07xd7kb,/m/07xd7t4,/m/07xd7n4,/m/07xd7tb,/m/07xd7v2,/m/07xd7sz,/m/07xd7q6,/m/07xd7qd,/m/07xd7s0,/m/07xd7kq,/m/07xd7s6,/m/07xd7nx,/m/07xd7md,/m/07xd7qs,/m/07xd7vn,/m/07xd7ss,/m/07xd7jy,/m/07xd7sl,/m/07xd7m6,/m/07xd7x2		1473.0	20005
Scallop	/m/01rwnk	/m/07xc9_l,/m/07xcbc1,/m/07xcbbh,/m/07xcb2m,/m/07xcb6y,/m/07xcb0k,/m/07xcb6c,/m/07xcb2t,/m/07xcb3r,/m/07xcb51,/m/07xcb43,/m/07xcb04,/m/07xcb6r,/m/07xcbc7,/m/07xcbb3,/m/07xcb4h,/m/07xcb35,/m/07xcb9k,/m/07xcb0c,/m/07xcb81,/m/07xc9_z,/m/07xcbbw,/m/07xcb5f,/m/07xcb73,/m/07xcb65,/m/07xcb8_,/m/07xcb3y,/m/07xcb3c,/m/07xcb9c,/m/07xcb57,/m/07xcb7h,/m/07xcb87,/m/07xcb4w,/m/07xcb8f,/m/07xcb7w,/m/07xcb3k,/m/07xcb13,/m/07xcb5_,/m/07xc9_d,/m/07xcbb9,/m/07xcb21,/m/07xcb7p,/m/07xcb1h,/m/07xcb9y,/m/07xcb9r,/m/07xcb49,/m/07xcbbp,/m/07xcb2f,/m/07xcb5t,/m/07xcb1w,/m/07xcb8m,/m/07xcb0r,/m/07xcb79,/m/07xcb95,/m/07xcb5m,/m/07xcb27,/m/07xcb1p,/m/07xc9_s,/m/07xcb2_,/m/07xcb8t,/m/07xcb4p,/m/07xcb19,/m/07xcb0y,/m/07xcb6k		368.0	15172
Rapeseed	/m/01g2vp	/m/07x5jwv,/m/07x5jpv,/m/07x5jx6,/m/07x5jk8,/m/07x5jlv,/m/07x5js2,/m/07x5jvb,/m/07x5jsg,/m/07x5jwg,/m/07x5jw2,/m/07x5jlg,/m/07x5jpg,/m/07x5jm6,/m/07x5jtz,/m/07x5jrb,/m/07x5jm_,/m/07x5jl2,/m/07x5jqz,/m/07x5jt6,/m/07x5jnc,/m/07x5jml,/m/07x5jvq,/m/07x5jxl,/m/07x5jql,/m/07x5jp2,/m/07x5jq6,/m/07x5jkq,/m/07x5jrq,/m/07x5jsv,/m/07x5jtl		3699.0	04582
Guava	/m/016zpp	/m/07x6dcn,/m/07x6dgv,/m/07x6dj4,/m/07x6d8v,/m/07x6d8g,/m/07x6d7j,/m/07x6d9z,/m/07x6d9d,/m/07x6dc8,/m/07x6d5p,/m/07x6dfb,/m/07x6dfx,/m/07x6dgg,/m/07x6d61,/m/07x6d6z,/m/07x6db4,/m/07x6dh6,/m/07x6d88,/m/07x6ddd,/m/07x6dd6,/m/07x6d59,/m/07x6djj,/m/07x6d68,/m/07x6ddl,/m/07x6dhd,/m/07x6dbb,/m/07x6dg2,/m/07x6dfj,/m/07x6dcg,/m/07x6d9s,/m/07x6d9l,/m/07x6ddz,/m/07x6dcv,/m/07x6dc2,/m/07x6d6g,/m/07x6d82,/m/07x6dg8,/m/07x6dbj,/m/07x6df4,/m/07x6d96,/m/07x6dgn,/m/07x6d90,/m/07x6dhz,/m/07x6d7x,/m/07x6d7q,/m/07x6dfq,/m/07x6dbx,/m/07x6dhs,/m/07x6dbq,/m/07x6d8n,/m/07x6d74,/m/07x6d7b,/m/07x6dds,/m/07x6d5h,/m/07x6dhl,/m/07x6djb,/m/07x6djq,/m/07x6dh0,/m/07x6d5w,/m/07x6dd0		285.0	09139
Ginger ale	/m/01bg6m	/m/07xb48y,/m/07xb44g,/m/07xb45y,/m/07xb47t,/m/07xb453,/m/07xb469,/m/07xb47f,/m/07xb42y,/m/07xb439,/m/07xb499,/m/07xb48k,/m/07xb45k,/m/07xb46p,/m/07xb485,/m/07xb43p,/m/07xb471		142.0	14136
Thai basil	/m/094qm7	/m/07x59h5,/m/07x58z1,/m/07x59sx,/m/07x59mp,/m/07x59fh,/m/07x592n,/m/07x59z9,/m/07x58_5,/m/07x59_f,/m/07x59g1,/m/07x59lk,/m/07x59__,/m/07x590w,/m/07x596r,/m/07x599k,/m/07x59yr,/m/07x59kf,/m/07x59y5,/m/07x5936,/m/07x59q2,/m/07x59sb,/m/07x598f,/m/07x59vx,/m/07x594b,/m/07x591j,/m/07x5922,/m/07x59hr,/m/07x59b3,/m/07x59c7,/m/07x59xm,/m/07x5b0k,/m/07x593s,/m/07x59j9,/m/07x59pj,/m/07x58zm,/m/07x58yh,/m/07x59gm,/m/07x59bp,/m/07x5909,/m/07x59rs,/m/07x59jw,/m/07x5979,/m/07x59n7,/m/07x59ct,/m/07x59tg,/m/07x59dy,/m/07x5965,/m/07x5b13,/m/07x595m,/m/07x59vb,/m/07x58_r,/m/07x59wg,/m/07x59r6,/m/07x5b1p,/m/07x59x1,/m/07x59dc,/m/07x59k_,/m/07x598_,/m/07x594x,/m/07x59zw,/m/07x59nt,/m/07x59m3,/m/07x59qn,/m/07x5b27,/m/07x597w		94.0	02044
Crowberry	/m/02flvj	/m/07xf5_y,/m/07xf5wt,/m/07xf5w0,/m/07xf5v2,/m/07xf60h,/m/07xf5zt,/m/07xf5zm,/m/07xf5_c,/m/07xf5xk,/m/07xf5zf,/m/07xf5w_,/m/07xf5tx,/m/07xf5w6,/m/07xf5vn,/m/07xf5z_,/m/07xf603,/m/07xf609,/m/07xf5v8,/m/07xf5yh,/m/07xf5_k,/m/07xf5y9,/m/07xf5vv,/m/07xf5xy,/m/07xf5xr,/m/07xf5vg,/m/07xf5z7,/m/07xf5_5,/m/07xf5wf,/m/07xf5yp,/m/07xf5xc,/m/07xf5_r,/m/07xf5y3,/m/07xf5wm,/m/07xf5z1,/m/07xf5yw,/m/07xf5x5		219.0	35015
Cinnamon Toast Crunch	/m/031yc4	/m/04zrz27,/m/04zry__,/m/04zrys3,/m/04zrynr,/m/07x5ysw,/m/07x5ypw,/m/04zryz9,/m/07x5yq1,/m/07x5yrc,/m/07x5yqm,/m/04zryx7,/m/04zryzh,/m/04zrywh,/m/07x5ys9,/m/07x5yq_,/m/07x5yv5,/m/04zryxt,/m/04zryvc,/m/04zryyr,/m/07x5yt_,/m/04zryq_,/m/04zryxm,/m/04zryq7,/m/07x5yvr,/m/04zryph,/m/04zrytt,/m/07x5ywh,/m/07x5yvc,/m/04zrytf,/m/07x5yw9,/m/04zryrc,/m/04zrz0k,/m/04zrypp,/m/04zry_1,/m/04zryqf,/m/07x5yq7,/m/04zrytm,/m/04zryvy,/m/07x5ys3,/m/04zryx_,/m/07x5ysh,/m/04zryww,/m/04zryy5,/m/04zrz1h,/m/07x5yrk,/m/04zrysh,/m/04zryx1,/m/04zry_t,/m/07x5yt7,/m/07x5yqf,/m/04zryv5,/m/04zryvk,/m/04zryt1,/m/04zrync,/m/04zrz0y,/m/07x5ytm,/m/04zryry,/m/04zrz05,/m/04zrz13,/m/04zryw9,/m/04zrywp,/m/04zrys9,/m/04zryyy,/m/04zryrr,/m/04zrz0c,/m/04zryxf,/m/07x5yry,/m/04zryp3,/m/04zry_m,/m/04zryp9,/m/04zryrk,/m/04zryyk,/m/07x5yrr,/m/04zrz1p,/m/07x5yr5,/m/04zrynk,/m/07x5ytf,/m/04zrysw,/m/07x5yvy,/m/04zry_7,/m/04zrz19,/m/04zrypw,/m/04zryqt,/m/04zryqm,/m/04zrz0r,/m/07x5ytt,/m/04zryz3,/m/04zrz21,/m/04zryw3,/m/04zryt_,/m/04zryzw,/m/04zryvr,/m/07x5yqt,/m/04zryt7,/m/04zryyc,/m/07x5yw3,/m/07x5yvk,/m/04zry_f,/m/07x5yt1,/m/04zrysp,/m/04zryr5,/m/07x5ysp,/m/04zryq1,/m/04zrz1w,/m/04zryzp,/m/04zryny		1813.0	
